"category","taxon","island","sample_code","water_depth._m","dist_coast_km","long","lat","substrate_type","sequencin_run","ESVs","Kindgom","Phylum","Class","Order","Family","Genus","Species","X.Identity.percentage","reads","pa","N","site_code"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_552","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Bacillaria","Nitzschia_cf._socialis",97338,136,1,6.20079233816685,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_557","Eukaryota","Bacillariophyta","Bacillariophyceae","Thalassiophysales","Catenulaceae","Halamphora","Halamphora_isumiensis",96958,1380,1,62.9198046078695,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_563","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_sp._(in:_Bacillariophyta)",96578,1119,1,51.0197546059464,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_580","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Haslea","Haslea_cf._howeana",96578,410,1,18.6935651371207,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_594","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_cf._spathulata",97719,1085,1,49.4695565214047,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_598","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_palea",97719,271,1,12.3559906150237,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_6","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_inconspicua",98479,465,1,21.2012385091734,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_601","Eukaryota","Bacillariophyta","Bacillariophyceae","Achnanthales","Cocconeidaceae","Cocconeis","Cocconeidaceae_sp.",96958,367,1,16.7330205007885,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_619","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_cf_laevis",98859,151,1,6.88470325781761,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_622","Eukaryota","Bacillariophyta","Bacillariophyceae","Achnanthales","Cocconeidaceae","Cocconeis","Cocconeidaceae_sp.",98099,2108,1,96.1122812415862,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_629","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_sp._(in:_Bacillariophyta)",96958,126,1,5.74485172506635,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_64","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Psammodictyon","Psammodictyon_constrictum",100000,2649,1,120.778668410323,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_650","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Berkeleyaceae","Berkeleya","Berkeleya_fennica",92748,382,1,17.4169314204392,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_658","Eukaryota","Bacillariophyta","Bacillariophyceae","Thalassiophysales","Catenulaceae","Amphora","Halamphora_hyalina",98099,266,1,12.1280203084734,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_671","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_volvendirostrata",96947,442,1,20.1525750990423,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_672","Eukaryota","Bacillariophyta","Bacillariophyceae","Thalassiophysales","Catenulaceae","Amphora","Amphora_polita",95817,798,1,36.3840609254202,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_689","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Rhoikoneis","Rhoikoneis_pagoensis",98859,286,1,13.0399015346744,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_70","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Diploneidaceae","Diploneis","Diploneis_vacillans",97338,476,1,21.702773183584,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_715","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","Navicula_sp.",98859,440,1,20.0613869764222,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_727","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_sp._(in:_Bacillariophyta)",98859,149,1,6.79351513519751,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_740","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Tryblionella","Tryblionella_sp.",94297,220,1,10.0306934882111,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_752","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","Navicula_germainii",99240,347,1,15.8211392745875,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_76","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_cf._spathulata",97701,497,1,22.660248471095,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_761","Eukaryota","Bacillariophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonella","Gomphonella_olivacea",94297,341,1,15.5475749067272,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_77","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Stauroneidaceae","Schizostauron","Schizostauron_sp.",94677,938,1,42.7672295088273,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_78","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_valdestriata",95437,361,1,16.4594561329282,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_782","Eukaryota","Bacillariophyta","Bacillariophyceae","Thalassiophysales","Catenulaceae","Amphora","Amphora_sp.",86207,307,1,13.9973768221855,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_789","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_sp._(in:_Bacillariophyta)",98099,759,1,34.6058925343282,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_793","Eukaryota","Bacillariophyta","Bacillariophyceae","Thalassiophysales","Catenulaceae","Halamphora","Halamphora_isumiensis",95833,299,1,13.6326243317051,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_8","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_cf._microcephala",96970,350,1,15.9579214585176,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_80","Eukaryota","Bacillariophyta","Bacillariophyceae","Thalassiophysales","Catenulaceae","Amphora","Amphora_lativentralis",94253,536,1,24.438416862187,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_81","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Psammodictyon","Psammodictyon_constrictum",100000,457,1,20.836486018693,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_813","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","Navicula_germainii",95817,2019,1,92.0544097849917,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_82","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia","Pinnularia_acrosphaeria",91635,4907,1,223.730058848417,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_822","Eukaryota","Bacillariophyta","Bacillariophyceae","Thalassiophysales","Catenulaceae","Amphora","Amphora_fusca",94656,244,1,11.1249509596523,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_829","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_cf._spathulata",98479,144,1,6.56554482864726,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_837","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Diploneidaceae","Diploneis","Diploneis_vacillans",96198,302,1,13.7694065156352,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_860","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_cf_sigma",95817,360,1,16.4138620716181,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_871","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Haslea","Haslea_cf._howeana",95817,358,1,16.322673948998,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_905","Eukaryota","Bacillariophyta","Bacillariophyceae","Thalassiophysales","Catenulaceae","Amphora","Amphora_margalefii_var._lacustris",96958,415,1,18.9215354436709,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_930","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia","Pinnularia_sp.",92395,1304,1,59.4546559483057,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_935","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","Navicula_sp.",96198,422,1,19.2406938728413,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_96","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Bacillaria","Nitzschia_cf._socialis",95019,286,1,13.0399015346744,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10608","1",7,"119.339378","-5.126203","rubble + algae",1,"ESV_968","Eukaryota","Bacillariophyta","Bacillariophyceae","Thalassiophysales","Catenulaceae","Halamphora","Halamphora_isumiensis",97338,1262,1,57.5397053732836,"Samalona_1"
"environment","substrate","Samalona","NBC.LAB.10609","9.8",7,"119.339378","-5.126203","rubble + algae",1,"ESV_1022","Eukaryota","Bacillariophyta","Bacillariophyceae","Thalassiophysales","Catenulaceae","Halamphora","Halamphora_nagumoi",96198,670,1,39.9096500572853,"Samalona_9.8"
"environment","substrate","Samalona","NBC.LAB.10609","9.8",7,"119.339378","-5.126203","rubble + algae",1,"ESV_1037","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Tabularia","Tabularia_laevis",92395,462,1,27.5197885469639,"Samalona_9.8"
"environment","substrate","Samalona","NBC.LAB.10609","9.8",7,"119.339378","-5.126203","rubble + algae",1,"ESV_1038","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Haslea","Haslea_howeana",98859,184,1,10.9602621052843,"Samalona_9.8"
"environment","substrate","Samalona","NBC.LAB.10609","9.8",7,"119.339378","-5.126203","rubble + algae",1,"ESV_1043","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Bacillaria","Bacillaria_paxillifer",95817,382,1,22.7544571968403,"Samalona_9.8"
"environment","substrate","Samalona","NBC.LAB.10609","9.8",7,"119.339378","-5.126203","rubble + algae",1,"ESV_1081","Eukaryota","Bacillariophyta","Bacillariophyceae","Thalassiophysales","Catenulaceae","Halamphora","Halamphora_banzuensis",99240,283,1,16.8573596510623,"Samalona_9.8"
"environment","substrate","Samalona","NBC.LAB.10609","9.8",7,"119.339378","-5.126203","rubble + algae",1,"ESV_1119","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_lorenziana",83206,2062,1,122.826415549436,"Samalona_9.8"
"environment","substrate","Samalona","NBC.LAB.10609","9.8",7,"119.339378","-5.126203","rubble + algae",1,"ESV_1162","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_cf_pusilla",96578,210,1,12.5089947940745,"Samalona_9.8"
"environment","substrate","Samalona","NBC.LAB.10609","9.8",7,"119.339378","-5.126203","rubble + algae",1,"ESV_1178","Eukaryota","Bacillariophyta","Fragilariophyceae","Licmophorales","Licmophoraceae","Licmophora","Licmophora_remulus",94677,149,1,8.87542963960523,"Samalona_9.8"
"environment","substrate","Samalona","NBC.LAB.10609","9.8",7,"119.339378","-5.126203","rubble + algae",1,"ESV_1189","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Tryblionella","Tryblionella_sp.",95057,207,1,12.3302948684449,"Samalona_9.8"
"environment","substrate","Samalona","NBC.LAB.10609","9.8",7,"119.339378","-5.126203","rubble + algae",1,"ESV_1217","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_cf._spathulata",96183,638,1,38.0035175172358,"Samalona_9.8"
"environment","substrate","Samalona","NBC.LAB.10609","9.8",7,"119.339378","-5.126203","rubble + algae",1,"ESV_1223","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Seminavis","Seminavis_robusta",95019,105,1,6.25449739703725,"Samalona_9.8"
"environment","substrate","Samalona","NBC.LAB.10609","9.8",7,"119.339378","-5.126203","rubble + algae",1,"ESV_1229","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_sp._(in:_Bacillariophyta)",94677,130,1,7.74366344395087,"Samalona_9.8"
"environment","substrate","Samalona","NBC.LAB.10609","9.8",7,"119.339378","-5.126203","rubble + algae",1,"ESV_123","Eukaryota","Bacillariophyta","Fragilariophyceae","Licmophorales","Licmophoraceae","Licmophora","Licmophora_abbreviata",94677,6865,1,408.924996482483,"Samalona_9.8"
"environment","substrate","Samalona","NBC.LAB.10609","9.8",7,"119.339378","-5.126203","rubble + algae",1,"ESV_1260","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Diploneidaceae","Diploneis","Diploneis_cf._smithii",100000,166,1,9.8880625515065,"Samalona_9.8"
"environment","substrate","Samalona","NBC.LAB.10609","9.8",7,"119.339378","-5.126203","rubble + algae",1,"ESV_1285","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Hyalosynedra","Hyalosynedra_lanceolata",95038,295,1,17.5721593535808,"Samalona_9.8"
"environment","substrate","Samalona","NBC.LAB.10609","9.8",7,"119.339378","-5.126203","rubble + algae",1,"ESV_1322","Eukaryota","Bacillariophyta","Fragilariophyceae","Licmophorales","Ulnariaceae","Stricosus","Stricosus_navarroensis",94297,391,1,23.2905569737292,"Samalona_9.8"
"environment","substrate","Samalona","NBC.LAB.10609","9.8",7,"119.339378","-5.126203","rubble + algae",1,"ESV_1354","Eukaryota","Bacillariophyta","Bacillariophyceae","Thalassiophysales","Catenulaceae","Halamphora","Halamphora_isumiensis",98479,620,1,36.931317963458,"Samalona_9.8"
"environment","substrate","Samalona","NBC.LAB.10609","9.8",7,"119.339378","-5.126203","rubble + algae",1,"ESV_1360","Eukaryota","Bacillariophyta","Bacillariophyceae","Mastogloiales","Mastogloiaceae","Mastogloia","Mastogloia_sp.",97328,303,1,18.0486924885932,"Samalona_9.8"
"environment","substrate","Samalona","NBC.LAB.10609","9.8",7,"119.339378","-5.126203","rubble + algae",1,"ESV_1383","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_sp._(in:_Bacillariophyta)",95402,994,1,59.2092420252859,"Samalona_9.8"
"environment","substrate","Samalona","NBC.LAB.10609","9.8",7,"119.339378","-5.126203","rubble + algae",1,"ESV_1393","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","Navicula_germainii",98099,583,1,34.7273522140258,"Samalona_9.8"
"environment","substrate","Samalona","NBC.LAB.10609","9.8",7,"119.339378","-5.126203","rubble + algae",1,"ESV_144","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Koernerella","Koernerella_recticostata",84615,1783,1,106.20732246588,"Samalona_9.8"
"environment","substrate","Samalona","NBC.LAB.10609","9.8",7,"119.339378","-5.126203","rubble + algae",1,"ESV_1443","Eukaryota","Bacillariophyta","Bacillariophyceae","Achnanthales","Achnanthaceae","Achnanthes","Achnanthes_sp.",85385,196,1,11.6750618078029,"Samalona_9.8"
"environment","substrate","Samalona","NBC.LAB.10609","9.8",7,"119.339378","-5.126203","rubble + algae",1,"ESV_1447","Eukaryota","Bacillariophyta","Fragilariophyceae","Licmophorales","Ulnariaceae","Divergita","Divergita_cf._al-ghamdii",92366,1191,1,70.9438704749653,"Samalona_9.8"
